Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,Signal Type,Track Level/Price($),Price on Latest Trading day vs Track Level,"Reference Upmove or Downmove start Date/Price($), end Date/Price($)",Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),"Level, Trendpulse start Date/Price($)",Trendpulse Breakout Date/Price($),Earliest Unconfirmed Signal Date/Price($),Time from Latest Trading day to Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,TrendPulse Start/End (Date and Price($)),Divergence Start/End (Date and Price [$]),Divergence Duration (days) (Max/Min/Avg),"Sigmashell, Success Rate of Past Analysis [%]",Spread,"Divergence observed with, Signal Type","Divergence Start (Date, Price)"
TRENDPULSE,"GILD, Long, 2026-02-15 (Price: 154.98)",No Exit Yet,"-12.05%, 2.7 months","93.1%, Past 10 years, 29","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-05-06 (Price: 136.3), 12.05% below",2.7 months,151.85,No Information,No Information,No Information,No Information,26.57%/1.39%/14.65%,"16.43%, 37.09%",1.2 year/1.2 month/4.9 months,2027-11-02/2026-04-08/2026-09-15,13.42%,9.1%,4.32%,0.92,0.48,168.5562/177.6846/186.11/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,112.1/57.18/121.083/104.5806/No F-Track Level/No F-Track Level/117.95,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-05-01 (Price: 103.1)",2026-02-01 (Price: 141.95),2026-02-13 (Price: 154.98),94/82/80 days,3.98% below/12.05% below/12.05% below,2016-05-01 (Price: 103.1)/2026-02-15 (Price: 135.6048),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"PG, Long, 2026-02-15 (Price: 160.07)",No Exit Yet,"-7.6%, 2.7 months","95.0%, Past 10 years, 20","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-05-06 (Price: 147.9), 7.6% below",2.7 months,158.76,No Information,No Information,No Information,No Information,10.46%/1.7%/4.36%,"12.19%, 24.03%",1 year/28 days/4.2 months,2027-07-21/2026-03-27/2026-08-16,6.03%,3.67%,2.36%,0.38,0.13,168.7618/167.0491/172.02/179.4533/186.6499/209.3631/No EMA 200 Target,141.79/130.72/140.2317/117.5404/No F-Track Level/No F-Track Level/153.67,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2025-03-09 (Price: 179.99)",2026-02-01 (Price: 151.77),2026-02-10 (Price: 159.08),94/85/80 days,2.55% below/7.03% below/7.6% below,2025-03-09 (Price: 179.99)/2026-02-15 (Price: 147.2108),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2026-02-15 (Price: 5.76)",No Exit Yet,"2.6%, 2.7 months","100.0%, Past 10 years, 20","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-05-06 (Price: 5.91), 2.6% above",2.7 months,5.65,No Information,No Information,No Information,No Information,24.31%/3.73%/10.23%,"-0.0%, 22.1%",3.3 months/1.4 month/1.8 month,2026-07-08/2026-04-16/2026-05-04,11.03%,7.59%,3.44%,0.58,0.4,6.2761/6.3492/6.44/6.825/7.4565/8.4564/No EMA 200 Target,5.46/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/5.73,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"8, 2024-07-21 (Price: 6.89)",2026-02-08 (Price: 5.71),2026-02-12 (Price: 5.79),87/83/80 days,3.5% above/2.07% above/2.6% above,2024-07-21 (Price: 6.89)/2026-02-15 (Price: 5.6192),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"ATD.TO, Long, 2026-02-15 (Price: 83.86)",No Exit Yet,"-5.16%, 2.7 months","76.19%, Past 10 years, 21","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-05-06 (Price: 79.53), 5.16% below",2.7 months,78.91,No Information,No Information,No Information,No Information,15.58%/3.82%/7.4%,"7.08%, 28.5%",8.4 months/28 days/3.5 months,2027-02-15/2026-03-27/2026-07-17,8.5%,14.54%,-6.04%,0.18,0.84,89.8476/90.0656/85.91/85.51/85.3936/96.14/No EMA 200 Target,70.84/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/72.49,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"0, 2024-03-03 (Price: 87.27)",2026-02-15 (Price: 83.86),2026-02-13 (Price: 83.86),80/82/80 days,5.16% below/5.16% below/5.16% below,2024-03-03 (Price: 87.27)/2026-02-15 (Price: 78.3308),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"CNR.TO, Long, 2026-02-15 (Price: 146.42)",2026-05-06 (Price: 152.94),"4.45%, 2.7 months","92.59%, Past 10 years, 27","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-05-06 (Price: 152.94), 4.45% above",2.7 months,138.58,No Information,No Information,No Information,No Information,10.37%/1.53%/6.06%,"6.29%, 28.98%",1.3 year/28 days/3.7 months,2027-12-24/2026-03-27/2026-07-25,6.05%,6.79%,-0.74%,0.9,0.39,154.9416/155.2931/165.6/171.0825/218.156/349.4971/No EMA 200 Target,130.99/127.536/136.9828/86.815/No F-Track Level/No F-Track Level/136.09,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"4, 2024-03-03 (Price: 178.38)",2026-02-08 (Price: 138.55),2026-02-15 (Price: 146.42),87/80/80 days,10.39% above/4.45% above/4.45% above,2024-03-03 (Price: 178.38)/2026-02-15 (Price: 133.1732),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SJ.TO, Long, 2026-02-15 (Price: 98.78)",No Exit Yet,"-22.04%, 2.7 months","85.19%, Past 10 years, 27","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-05-06 (Price: 77.01), 22.04% below",2.7 months,97.81,No Information,No Information,No Information,No Information,23.9%/3.84%/8.06%,"6.63%, 46.57%",1 year/1.2 month/2.7 months,2027-07-21/2026-04-08/2026-06-12,12.92%,10.65%,2.27%,0.45,0.59,107.9468/106.7417/127.12/No Horizontal Resistance/No Target/123.2166/No EMA 200 Target,76.55/38.015/87.8633/66.807/No F-Track Level/No F-Track Level/81.32,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-03-20 (Price: 51.55)",2026-02-08 (Price: 97.82),2026-02-15 (Price: 98.78),87/80/80 days,21.27% below/22.04% below/22.04% below,2016-03-20 (Price: 51.55)/2026-02-15 (Price: 94.1244),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"FRW.NZ, Long, 2026-02-09 (Price: 15.0)",No Exit Yet,"-13.07%, 2.9 months","76.0%, Past 4 years, 25","Daily, is CONFIRMED on 2026-02-09",Already confirmed,"2026-05-06 (Price: 13.04), 13.07% below",2.9 months,14.48,No Information,No Information,No Information,No Information,6.83%/1.34%/3.66%,"18.57%, 29.85%",3.4 months/7 days/23 days,2026-07-06/2026-02-19/2026-03-14,-15.97%,8.16%,-24.13%,0.14,0.44,15.4095/15.549/15.07/No Horizontal Resistance/16.2179/21.849/No EMA 200 Target,14.1/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/12.53,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2025-10-31 (Price: 14.88)",2026-02-05 (Price: 14.64),2026-02-09 (Price: 15.0),90/86/86 days,10.93% below/13.07% below/13.07% below,2025-10-31 (Price: 14.88)/2026-02-09 (Price: 14.3744),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MCD, Long, 2026-02-08 (Price: 327.16)",No Exit Yet,"-13.16%, 2.9 months","100.0%, Past 10 years, 19","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-05-06 (Price: 284.1), 13.16% below",2.9 months,319.0,No Information,No Information,No Information,No Information,10.85%/1.47%/5.37%,"-0.0%, 16.82%",10.3 months/28 days/2.6 months,2027-05-01/2026-03-20/2026-05-31,8.39%,6.06%,2.33%,1.21,0.34,347.7384/344.7285/327.66/No Horizontal Resistance/370.0426/590.3302/No EMA 200 Target,303.26/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/306.64,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"4, 2025-03-16 (Price: 326.32)",2026-02-01 (Price: 315.0),2026-02-03 (Price: 319.48),94/92/87 days,9.81% below/11.07% below/13.16% below,2025-03-16 (Price: 326.32)/2026-02-08 (Price: 313.3668),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"CEN.NZ, Long, 2026-02-05 (Price: 9.65)",No Exit Yet,"1.45%, 3 months","73.33%, Past 4 years, 30","Daily, is CONFIRMED on 2026-02-05",Already confirmed,"2026-05-06 (Price: 9.79), 1.45% above",3 months,9.46,No Information,No Information,No Information,No Information,7.56%/0.63%/2.89%,"7.04%, 16.17%",3.4 months/10 days/1.4 month,2026-07-02/2026-02-19/2026-04-06,1.21%,5.44%,-4.23%,0.03,0.28,9.8131/9.9289/9.71/9.85/11.2606/15.4512/No EMA 200 Target,9.18/6.86/8.6706/No stop loss/No F-Track Level/No F-Track Level/9.21,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2025-11-14 (Price: 9.75)",2026-02-04 (Price: 9.57),2026-02-05 (Price: 9.65),91/90/90 days,2.3% above/1.45% above/1.45% above,2025-11-14 (Price: 9.75)/2026-02-05 (Price: 9.342),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2026-02-05 (Price: 5.71)",No Exit Yet,"3.5%, 3 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2026-02-05",Already confirmed,"2026-05-06 (Price: 5.91), 3.5% above",3 months,5.63,No Information,No Information,No Information,No Information,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2027-01-31/2026-03-05/2026-05-07,13.84%,2.96%,10.88%,0.23,0.15,5.8682/5.8579/5.91/6.825/7.4565/8.4564/5.72,5.52/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2025-10-09 (Price: 6.05)",2026-02-03 (Price: 5.62),2026-02-05 (Price: 5.71),92/90/90 days,5.16% above/3.5% above/3.5% above,2025-10-09 (Price: 6.05)/2026-02-05 (Price: 5.5463),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"WMT, Long, 2026-02-03 (Price: 127.71)",2026-05-05 (Price: 130.79),"2.41%, 3 months","96.43%, Past 4 years, 28","Daily, is CONFIRMED on 2026-02-03",Already confirmed,"2026-05-06 (Price: 130.08), 1.86% above",3.1 months,123.65,No Information,No Information,No Information,No Information,7.6%/0.71%/3.42%,"14.39%, 26.01%",3 months/6 days/24 days,2026-06-13/2026-02-11/2026-03-09,14.57%,14.59%,-0.02%,0.57,0.94,134.0061/132.0777/180.35/No Horizontal Resistance/137.8139/No Next Fib Ext/No EMA 200 Target,116.57/43.3466/85.5556/53.2582/No F-Track Level/No F-Track Level/103.36,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"8, 2020-02-18 (Price: 39.9833)",2026-02-02 (Price: 124.06),2026-02-03 (Price: 127.71),93/92/92 days,4.85% above/1.86% above/1.86% above,2020-02-18 (Price: 39.9833)/2026-02-03 (Price: 123.4502),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"^BVSP, Long, 2026-02-01 (Price: 181364.0)",2026-04-26 (Price: 190745.0156),"5.17%, 2.8 months","96.3%, Past 10 years, 27","Weekly, is CONFIRMED on 2026-01-30",Already confirmed,"2026-05-06 (Price: 187690.8594), 3.49% above",3.1 months,178859.0,No Information,No Information,No Information,No Information,13.39%/0.93%/5.97%,"15.17%, 43.39%",1.1 year/28 days/3.3 months,2027-08-28/2026-03-13/2026-06-24,7.25%,5.18%,2.07%,0.64,0.26,193388.4332/192191.4308/257195.6/No Horizontal Resistance/No Target/192289.6/No EMA 200 Target,132437.0/96132.0/121313.6/110617.73/No F-Track Level/No F-Track Level/145727.06,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-05-01 (Price: 54978.0)",2026-01-25 (Price: 178859.0),2026-01-27 (Price: 181919.0),101/99/94 days,4.94% above/3.17% above/3.49% above,2016-05-01 (Price: 54978.0)/2026-02-01 (Price: 167924.5662),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"BTI, Long, 2026-02-01 (Price: 60.68)",No Exit Yet,"-1.85%, 3.1 months","95.45%, Past 10 years, 22","Weekly, is CONFIRMED on 2026-01-30",Already confirmed,"2026-05-06 (Price: 59.56), 1.85% below",3.1 months,59.3,No Information,No Information,No Information,No Information,17.36%/1.81%/9.88%,"40.4%, 57.11%",10.7 months/1.2 month/3.9 months,2027-05-11/2026-03-25/2026-07-20,-3.54%,1.41%,-4.95%,0.42,0.01,64.5271/66.6752/63.85/No Horizontal Resistance/82.226/92.0468/No EMA 200 Target,55.19/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/52.26,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2017-10-29 (Price: 65.97)",2026-02-01 (Price: 60.68),2026-01-27 (Price: 60.34),94/99/94 days,1.85% below/1.29% below/1.85% below,2017-10-29 (Price: 65.97)/2026-02-01 (Price: 58.8444),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SJ.TO, Long, 2026-02-01 (Price: 91.3)",No Exit Yet,"-15.65%, 3.1 months","85.19%, Past 10 years, 27","Weekly, is CONFIRMED on 2026-01-30",Already confirmed,"2026-05-06 (Price: 77.01), 15.65% below",3.1 months,88.65,No Information,No Information,No Information,No Information,23.9%/3.84%/8.06%,"6.63%, 46.57%",1 year/1.2 month/2.7 months,2027-07-07/2026-03-25/2026-05-29,12.92%,10.65%,2.27%,0.45,0.59,99.7726/98.6588/115.15/No Horizontal Resistance/95.0177/123.2166/No EMA 200 Target,76.55/38.015/87.8633/66.807/No F-Track Level/No F-Track Level/79.76,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"4, 2016-03-20 (Price: 51.55)",2026-02-01 (Price: 91.3),2026-01-29 (Price: 91.3),94/97/94 days,15.65% below/15.65% below/15.65% below,2016-03-20 (Price: 51.55)/2026-02-01 (Price: 88.6888),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"ASHR, Long, 2026-01-31 (Price: 33.44)",No Exit Yet,"7.66%, 3.2 months","100.0%, Past 20 years, 4","Monthly, is CONFIRMED on 2026-01-31",Already confirmed,"2026-05-06 (Price: 36.0), 7.66% above",3.2 months,33.26,No Information,No Information,No Information,No Information,22.45%/22.45%/22.45%,"-0.0%, 12.65%",6.1 months/6.1 months/6.1 months,2026-10-23 (Max),6.97%,1.77%,5.2%,0.87,0.05,37.4796/40.9473/41.23/39.9467/60.2967/80.3432/No EMA 200 Target,25.82/23.68/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/30.41,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"6, 2021-02-28 (Price: 46.42)",2025-12-31 (Price: 32.85),2026-01-02 (Price: 33.32),126/124/95 days,9.59% above/8.04% above/7.66% above,2021-02-28 (Price: 46.42)/2026-01-31 (Price: 32.0723),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"CVS, Long, 2026-01-26 (Price: 83.87)",2026-05-05 (Price: 80.69),"-3.79%, 3.3 months","95.24%, Past 4 years, 21","Daily, is CONFIRMED on 2026-01-26",Already confirmed,"2026-05-06 (Price: 86.86), 3.57% above",3.3 months,83.25,No Information,No Information,No Information,No Information,8.82%/1.81%/4.98%,"3.79%, 26.0%",2.1 months/6 days/23 days,2026-04-27/2026-02-03/2026-02-28,15.11%,3.22%,11.89%,1.31,0.16,89.1203/88.0467/86.67/106.045/116.3721/144.3517/No EMA 200 Target,78.6/58.425/76.2419/70.3769/No F-Track Level/No F-Track Level/71.96,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2025-10-03 (Price: 79.2)",2026-01-23 (Price: 83.01),2026-01-26 (Price: 83.87),103/100/100 days,4.64% above/3.57% above/3.57% above,2025-10-03 (Price: 79.2)/2026-01-26 (Price: 82.1012),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"ORCL, Long, 2026-01-26 (Price: 182.44)",No Exit Yet,"6.35%, 3.3 months","90.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-01-26",Already confirmed,"2026-05-06 (Price: 194.03), 6.35% above",3.3 months,179.1,No Information,No Information,No Information,No Information,13.62%/0.99%/5.58%,"50.1%, 58.43%",3.2 months/6 days/1.1 month,2026-06-14/2026-02-03/2026-03-14,-1.22%,15.8%,-17.02%,0.06,0.73,198.5312/192.6202/193.99/No Horizontal Resistance/300.069/376.1425/218.9,173.88/82.7925/167.1709/152.3597/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"4, 2026-01-05 (Price: 201.69)",2026-01-23 (Price: 177.16),2026-01-26 (Price: 182.44),103/100/100 days,9.52% above/6.35% above/6.35% above,2026-01-05 (Price: 201.69)/2026-01-26 (Price: 174.5589),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"WPM.TO, Long, 2026-01-25 (Price: 200.26)",No Exit Yet,"-8.4%, 3.4 months","90.32%, Past 10 years, 31","Weekly, is CONFIRMED on 2026-01-23",Already confirmed,"2026-05-06 (Price: 183.43), 8.4% below",3.4 months,191.85,No Information,No Information,No Information,No Information,27.09%/5.0%/13.62%,"25.2%, 49.41%",4.4 months/1.2 month/2.4 months,2026-08-04/2026-03-18/2026-05-09,8.5%,7.96%,0.54%,0.66,0.4,217.3622/227.5354/306.0/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,135.45/52.782/146.152/125.9496/No F-Track Level/No F-Track Level/137.99,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-03-20 (Price: 24.03)",2026-01-18 (Price: 188.28),2026-01-22 (Price: 198.25),108/104/101 days,2.58% below/7.48% below/8.4% below,2016-03-20 (Price: 24.03)/2026-01-25 (Price: 182.0196),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"EEM, Long, 2026-01-25 (Price: 59.07)",2026-05-06 (Price: 67.49),"14.25%, 3.4 months","92.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2026-01-23",Already confirmed,"2026-05-06 (Price: 67.49), 14.25% above",3.4 months,57.35,No Information,No Information,No Information,No Information,11.23%/1.19%/4.0%,"20.12%, 35.1%",1.4 year/28 days/3.8 months,2028-01-23/2026-03-06/2026-07-09,3.13%,1.56%,1.57%,0.12,-0.02,62.2893/61.4328/73.31/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,40.58/37.485/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/50.68,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-04-24 (Price: 35.34)",2026-01-25 (Price: 59.07),2026-01-21 (Price: 58.26),101/105/101 days,14.25% above/15.84% above/14.25% above,2016-04-24 (Price: 35.34)/2026-01-25 (Price: 57.8607),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2026-01-23 (Price: 5.7)",No Exit Yet,"3.68%, 3.4 months","94.59%, Past 4 years, 37","Daily, is CONFIRMED on 2026-01-23",Already confirmed,"2026-05-06 (Price: 5.91), 3.68% above",3.4 months,5.65,No Information,No Information,No Information,No Information,6.0%/0.46%/2.59%,"6.51%, 16.22%",8.3 months/20 days/2.1 months,2027-01-18/2026-02-20/2026-04-24,13.84%,2.96%,10.88%,0.23,0.15,5.8579/5.8476/5.88/6.825/7.4565/8.4564/5.73,5.52/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2025-10-24 (Price: 6.0)",2026-01-22 (Price: 5.69),2026-01-23 (Price: 5.7),104/103/103 days,3.87% above/3.68% above/3.68% above,2025-10-24 (Price: 6.0)/2026-01-23 (Price: 5.5621),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"DIS, Long, 2026-01-22 (Price: 113.21)",No Exit Yet,"-4.55%, 3.5 months","93.75%, Past 4 years, 16","Daily, is CONFIRMED on 2026-01-22",Already confirmed,"2026-05-06 (Price: 108.06), 4.55% below",3.5 months,113.17,No Information,No Information,No Information,No Information,9.92%/2.15%/5.66%,"3.96%, 50.6%",5 months/8 days/2.4 months,2026-08-27/2026-02-02/2026-05-06,-17.54%,-0.57%,-16.97%,0.51,-0.02,113.8779/119.6177/120.1/168.455/207.5364/245.6322/No EMA 200 Target,110.34/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/111.22,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"6, 2025-06-30 (Price: 124.69)",2026-01-21 (Price: 113.19),2026-01-22 (Price: 113.21),105/104/104 days,4.53% below/4.55% below/4.55% below,2025-06-30 (Price: 124.69)/2026-01-22 (Price: 111.7386),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"XIU.TO, Long, 2026-01-18 (Price: 48.64)",2026-05-06 (Price: 49.99),"2.78%, 3.6 months","100.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-05-06 (Price: 49.99), 2.78% above",3.6 months,48.27,No Information,No Information,No Information,No Information,4.78%/1.57%/2.92%,"-0.0%, 32.4%",1.1 year/28 days/3.7 months,2027-08-14/2026-02-27/2026-06-27,4.78%,4.53%,0.25%,1.33,0.22,49.5544/50.0603/65.73/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,35.35/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/42.5,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-03-20 (Price: 20.16)",2026-01-11 (Price: 48.22),2026-01-18 (Price: 48.64),115/108/108 days,3.67% above/2.78% above/2.78% above,2016-03-20 (Price: 20.16)/2026-01-18 (Price: 47.9139),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"ASML, Long, 2026-01-18 (Price: 1358.5699)",2026-05-06 (Price: 1544.74),"13.7%, 3.6 months","90.0%, Past 10 years, 30","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-05-06 (Price: 1544.74), 13.7% above",3.6 months,1256.0601,No Information,No Information,No Information,No Information,26.23%/2.69%/11.48%,"25.72%, 56.36%",8.9 months/1.2 month/3.3 months,2027-02-08/2026-03-11/2026-06-10,11.44%,16.81%,-5.37%,0.53,0.81,1497.144/1514.5337/2118.07/No Horizontal Resistance/No Target/No Target/No EMA 200 Target,689.82/576.784/1034.6774/832.8601/No F-Track Level/No F-Track Level/873.67,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-02-07 (Price: 92.74)",2026-01-18 (Price: 1358.5699),2026-01-15 (Price: 1331.6),108/111/108 days,13.7% above/16.01% above/13.7% above,2016-02-07 (Price: 92.74)/2026-01-18 (Price: 1258.5642),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"BBD-B.TO, Long, 2026-01-16 (Price: 275.37)",2026-05-06 (Price: 296.66),"7.73%, 3.7 months","71.43%, Past 4 years, 21","Daily, is CONFIRMED on 2026-01-16",Already confirmed,"2026-05-06 (Price: 296.66), 7.73% above",3.7 months,267.01,No Information,No Information,No Information,No Information,14.59%/1.21%/4.57%,"28.68%, 66.64%",11 days/6 days/7 days,2026-01-31/2026-01-24/2026-01-26,-10.87%,45.65%,-56.52%,-0.3,1.7,339.6138/287.9544/417.49/No Horizontal Resistance/675.785/850.042/No EMA 200 Target,209.07/53.275/273.2675/206.014/No F-Track Level/No F-Track Level/161.86,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2020-02-04 (Price: 38.5)",2026-01-15 (Price: 266.2),2026-01-16 (Price: 275.37),111/110/110 days,11.44% above/7.73% above/7.73% above,2020-02-04 (Price: 38.5)/2026-01-16 (Price: 255.3224),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"AIA.NZ, Long, 2026-01-11 (Price: 8.54)",No Exit Yet,"-1.76%, 3.8 months","100.0%, Past 10 years, 22","Weekly, is CONFIRMED on 2026-01-09",Already confirmed,"2026-05-06 (Price: 8.39), 1.76% below",3.8 months,8.35,No Information,No Information,No Information,No Information,14.03%/0.47%/6.61%,"-0.0%, 7.89%",3.5 months/28 days/2.4 months,2026-06-12/2026-02-20/2026-04-25,10.76%,5.7%,5.06%,1.18,0.29,9.2565/9.1045/8.73/8.8962/11.1706/12.8535/No EMA 200 Target,7.47/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.87,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"4, 2025-02-09 (Price: 8.85)",2025-12-28 (Price: 8.28),2026-01-08 (Price: 8.5),129/118/115 days,1.33% above/1.29% below/1.76% below,2025-02-09 (Price: 8.85)/2026-01-11 (Price: 8.1731),No Information,No Information,No Information,No Information,No Information,No Information
