Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"GILD, Long, 2026-04-17 (Price: 137.64)",No Exit Yet,"0.0%, 0 days","77.78%, Past 20 years, 9","Weekly, is CONFIRMED on 2026-04-17",Already confirmed,"2026-04-17 (Price: 137.64), 0.0% below",0 days,137.99,No Information,No Information,No Information,"23.66% (Price: 134.7609), 2.14% above, Upmove Bounce Back","2024-06-02 (Price: 62.07), 2026-02-15 (Price: 157.29)",No Information,18.17%/15.12%/16.36%,"14.97%, 50.63%",9.3 years/1.9 month/3.1 years,2039-07-27/2026-07-08/2030-09-19,2.03%,8.04%,-6.01%,0.0,0.42,No Target/160.1579/194.77/No Horizontal Resistance/154.7608/163.0355/No EMA 200 Target,134.25/57.18/121.083/104.5806/134.7609/120.916/125.8,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"JETS, Long, 2026-04-17 (Price: 27.92)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 8","Weekly, is CONFIRMED on 2026-04-17",Already confirmed,"2026-04-17 (Price: 27.92), 0.0% below",0 days,25.291,No Information,No Information,No Information,"38.2% (Price: 23.6594), 18.01% above, Upmove Bounce Back","2020-03-22 (Price: 11.25), 2026-02-15 (Price: 31.33)",No Information,23.0%/17.86%/19.25%,"-0.0%, 45.1%",4.8 years/1.9 month/1.3 year,2033-02-21/2026-07-08/2028-02-23,10.0%,0.03%,9.97%,0.0,0.05,28.4952/33.2946/39.97/No Horizontal Resistance/36.0778/41.7471/No EMA 200 Target,24.05/14.732/No F-Stack Support/No F-Stack Support/27.3266/No stop loss/26.24,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"AIA.NZ, Long, 2026-04-17 (Price: 8.18)",No Exit Yet,"0.0%, 0 days","93.33%, Past 20 years, 15","Weekly, is CONFIRMED on 2026-04-17",Already confirmed,"2026-04-17 (Price: 8.18), 0.0% below",0 days,8.25,No Information,No Information,No Information,"78.6% (Price: 7.7534), 5.5% above, Upmove Bounce Back","2025-07-20 (Price: 7.365), 2026-03-01 (Price: 9.18)",No Information,20.53%/2.63%/14.41%,"4.23%, 18.81%",2.3 years/2.1 months/1.1 year,2029-07-27/2026-07-17/2027-11-11,8.96%,4.53%,4.43%,0.0,0.21,8.5784/9.3587/9.27/8.953/10.766/12.7253/No EMA 200 Target,7.97/7.0/7.3669/6.5752/No stop loss/8.125/8.05,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"FRW.NZ, Long, 2026-04-17 (Price: 12.25)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 14","Weekly, is CONFIRMED on 2026-04-17",Already confirmed,"2026-04-17 (Price: 12.25), 0.0% below",0 days,12.92,No Information,No Information,No Information,"23.66% (Price: 12.0583), 1.59% above, Upmove Bounce Back","2003-10-19 (Price: 1.76), 2026-02-15 (Price: 15.25)",No Information,20.66%/2.33%/13.82%,"0%, 39.81%",3.7 years/3.7 months/1.1 year,2031-07-29/2026-09-24/2027-11-11,9.27%,4.4%,4.87%,0.0,0.2,12.4938/13.9429/20.34/14.94/14.9925/16.4712/13.18,10.0/7.405/9.9285/8.2083/12.2169/11.28/No EMA 200 Stop Loss,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"BDL.NS, Long, 2026-04-17 (Price: 1380.7)",No Exit Yet,"0.0%, 0 days","83.33%, Past 8 years, 6","Weekly, is CONFIRMED on 2026-04-17",Already confirmed,"2026-04-17 (Price: 1380.7), 0.0% below",0 days,1316.0,No Information,No Information,No Information,"61.8% (Price: 1079.0012), 27.96% above, Upmove Bounce Back","2023-10-29 (Price: 450.0), 2025-06-01 (Price: 2096.6001)",No Information,25.67%/16.13%/20.09%,"7.93%, 41.95%",5.8 months/1.6 month/3.9 months,2026-12-25/2026-06-25/2026-10-03,11.42%,17.32%,-5.9%,0.52,0.75,1583.3868/1658.0826/2368.66/1627.1/2336.9032/2616.0038/1488.99,1136.9/184.5375/1355.4768/1101.1152/1323.4512/1084.6251/No EMA 200 Stop Loss,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
DELTADRIFT,"NKE, Long, 2026-04-17 (Price: 46.03)",No Exit Yet,"0.0%, 0 days","85.71%, Past 15 years, 7","Weekly, is CONFIRMED on 2026-04-17",Already confirmed,"2026-04-17 (Price: 46.03), 0.0% below",0 days,42.23,No Information,No Information,No Information,No Information,No Information,No Information,14.71%/4.95%/8.77%,"21.25%, 31.28%",7.7 months/21 days/2.1 months,2027-03-17/2026-05-17/2026-07-17,6.43%,3.9%,2.53%,0.66,0.19,51.5444/50.0668/50.81/176.74/171.1647/206.9588/65.48,42.62/No Horizontal Support/37.5153/33.4875/No stop loss/No stop loss/No EMA 200 Stop Loss,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
DELTADRIFT,"BYD.TO, Long, 2026-04-17 (Price: 167.85)",No Exit Yet,"0.0%, 0 days","83.33%, Past 15 years, 6","Weekly, is CONFIRMED on 2026-04-17",Already confirmed,"2026-04-17 (Price: 167.85), 0.0% below",0 days,161.85,No Information,No Information,No Information,No Information,No Information,No Information,17.64%/5.39%/10.47%,"23.95%, 24.98%",5.4 months/14 days/3.1 months,2026-12-07/2026-05-07/2026-08-29,5.47%,14.52%,-9.05%,-0.18,0.76,170.6699/185.4239/178.05/254.5175/325.4281/346.2134/216.88,162.27/No Horizontal Support/147.1212/134.6706/161.8358/141.1088/No EMA 200 Stop Loss,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
DELTADRIFT,"TRI.TO, Long, 2026-04-17 (Price: 127.45)",No Exit Yet,"0.0%, 0 days","83.33%, Past 15 years, 6","Weekly, is CONFIRMED on 2026-04-17",Already confirmed,"2026-04-17 (Price: 127.45), 0.0% below",0 days,115.52,No Information,No Information,No Information,No Information,No Information,No Information,15.31%/4.48%/8.0%,"20.63%, 20.63%",1.4 year/7 days/4.5 months,2028-04-14/2026-04-27/2026-10-29,4.42%,5.06%,-0.64%,0.21,0.25,129.2088/137.646/133.43/240.8933/303.5675/326.8654/193.79,113.99/No Horizontal Support/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/No EMA 200 Stop Loss,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2026-04-17 (Price: 250.56)",No Exit Yet,"0.0%, 0 days","95.65%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-04-17",Already confirmed,"2026-04-17 (Price: 250.56), 0.0% below",0 days,237.45,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,22.98%/2.35%/9.74%,"21.5%, 54.83%",1.1 year/28 days/4 months,2027-11-11/2026-05-27/2026-10-07,9.44%,15.89%,-6.45%,0.0,0.81,271.4567/274.9645/255.38/No Horizontal Resistance/257.1563/274.1043/No EMA 200 Target,198.79/86.995/243.942/230.14/216.6816/190.9211/225.58,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
TRENDPULSE,"ASHR, Long, 2026-04-17 (Price: 34.78)",No Exit Yet,"0.0%, 0 days","75.0%, Past 10 years, 24","Weekly, is CONFIRMED on 2026-04-17",Already confirmed,"2026-04-17 (Price: 34.78), 0.0% below",0 days,33.85,No Information,No Information,No Information,No Information,No Information,2.87% above/0.0% below/0.0% below,24.71%/0.16%/9.63%,"38.84%, 52.68%",10.3 months/28 days/4.4 months,2027-07-08/2026-05-27/2026-10-25,1.0%,1.58%,-0.58%,0.0,0.05,37.072/38.1293/38.25/39.9467/60.1592/68.9354/No EMA 200 Target,32.0/23.68/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/32.22,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
TRENDPULSE,"VGT, Long, 2026-04-17 (Price: 805.58)",No Exit Yet,"0.0%, 0 days","92.0%, Past 4 years, 25","Daily, is CONFIRMED on 2026-04-17",Already confirmed,"2026-04-17 (Price: 805.58), 0.0% below",0 days,802.15,No Information,No Information,No Information,No Information,No Information,2.75% above/0.0% below/0.0% below,6.35%/1.81%/3.94%,"14.74%, 20.19%",1.2 month/7 days/14 days,2026-06-08/2026-04-27/2026-05-07,12.28%,14.85%,-2.57%,0.0,0.85,840.7838/837.3199/825.98/No Horizontal Resistance/884.0923/1003.1001/No EMA 200 Target,668.7/311.83/671.1312/639.8848/723.1521/671.317/733.24,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-04-17 (Price: 5.54)",No Exit Yet,"0.0%, 0 days","100.0%, Past 10 years, 18","Weekly, is CONFIRMED on 2026-04-17",Already confirmed,"2026-04-17 (Price: 5.54), 0.0% below",0 days,5.5,No Information,No Information,No Information,No Information,No Information,0.0% below/1.95% below/0.0% below,24.31%/1.96%/8.57%,"-0.0%, 22.1%",3.3 months/1.2 month/1.6 month,2026-09-07/2026-06-08/2026-06-25,11.13%,7.15%,3.98%,0.0,0.37,6.0214/6.0148/6.35/6.825/No Next Fib Ext/No Next Fib Ext/5.69,5.35/4.3875/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/No EMA 200 Stop Loss,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
BASELINEDIVERGENCE,"^GSPC, Long, 2026-04-17 (Price: 7126.0601)",No Exit Yet,"0.0%, 0 days","83.33%, Past 10 years, 84","Weekly, is CONFIRMED on 2026-04-17",Already confirmed,"2026-04-17 (Price: 7126.0601), 0.0% below",0 days,6806.4702,No Information,"^DJI, Local Extrema Case",No Information,No Information,No Information,No Information,21.88%/0.33%/6.65%,"14.2%, 31.81%",9.8 months/2.1 months/4.2 months,2027-06-16/2026-07-17/2026-10-16,14.9%,8.54%,6.36%,0.0,0.56,7717.5231/7599.9431/7259.3705/No Horizontal Resistance/7259.3705/8120.6965/No EMA 200 Target,6368.85/4128.7074/6878.3796/6483.7743/No F-Track Level/No F-Track Level/6683.79,74.36%/39/3.3 months (Across ALL Assets),64.9%/396/3.4 months (Across ALL Assets)
TRENDPULSE,"MSFT, Long, 2026-04-16 (Price: 420.26)",No Exit Yet,"0.6%, 1 day","100.0%, Past 4 years, 32","Daily, is CONFIRMED on 2026-04-16",Already confirmed,"2026-04-17 (Price: 422.79), 0.6% above",1 day,419.99,No Information,No Information,No Information,No Information,No Information,2.81% above/0.6% above/0.6% above,10.58%/1.84%/3.14%,"-0.0%, 26.99%",3.9 months/6 days/1.1 month,2026-10-02/2026-04-24/2026-06-02,11.8%,10.08%,1.72%,0.0,0.54,432.7417/433.4562/500.34/554.585/553.3726/615.9924/472.3,356.77/216.39/386.873/350.287/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"NAUKRI.NS, Long, 2026-04-16 (Price: 1047.7)",No Exit Yet,"0.65%, 1 day","87.5%, Past 6 years, 16","Daily, is Confirmed on 2026-04-16",No Cancellation Possible,"2026-04-17 (Price: 1054.55), 0.65% above",1 day,1033.05,No Information,No Information,No Information,No Information,No Information,No Information,12.76%/0.42%/5.85%,"11.11%, 12.89%",2.4 months/4 days/20 days,2026-07-29/2026-04-21/2026-05-14,15.37%,9.08%,6.29%,0.0,0.46,1148.384/1108.9905/1100.09/1483.595/2223.4618/2377.3661/1284.51,No Recent Minima/662.12/920.5126/832.4874/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
DELTADRIFT,"ATM.NZ, Long, 2026-04-16 (Price: 9.5)",No Exit Yet,"-4.11%, 1 day","75.0%, Past 4 years, 12","Daily, was CONFIRMED on 2026-04-16",Already confirmed,"2026-04-17 (Price: 9.11), 4.11% below",1 day,9.43,No Information,No Information,No Information,No Information,No Information,No Information,8.79%/3.28%/5.69%,"14.37%, 14.37%",2.5 months/2 days/19 days,2026-08-02/2026-04-18/2026-05-13,6.3%,4.09%,2.21%,-0.28,0.25,10.1555/10.0405/10.1/10.965/21.86/25.8879/10.19,9.4/5.292/9.2893/8.6495/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
TRENDPULSE,"KWEB, Long, 2026-04-15 (Price: 29.64)",No Exit Yet,"2.73%, 2 days","100.0%, Past 4 years, 19","Daily, is CONFIRMED on 2026-04-15",Already confirmed,"2026-04-17 (Price: 30.45), 2.73% above",2 days,29.27,No Information,No Information,No Information,No Information,No Information,6.02% above/2.73% above/2.73% above,16.07%/2.37%/6.83%,"0%, 44.9%",8.5 months/4 days/2.2 months,2027-04-19/2026-04-20/2026-07-19,19.39%,-5.71%,25.1%,0.0,-0.05,31.0775/31.6644/34.49/54.865/112.1402/127.8094/35.9,27.78/24.5062/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
TRENDPULSE,"SPY, Long, 2026-04-15 (Price: 699.94)",No Exit Yet,"1.46%, 2 days","100.0%, Past 4 years, 15","Daily, is CONFIRMED on 2026-04-15",Already confirmed,"2026-04-17 (Price: 710.14), 1.46% above",2 days,695.26,No Information,No Information,No Information,No Information,No Information,3.5% above/1.46% above/1.46% above,4.61%/0.75%/1.95%,"0%, 12.05%",2.5 months/4 days/22 days,2026-08-01/2026-04-20/2026-05-16,11.88%,11.18%,0.7%,0.0,0.79,736.9668/713.5888/704.91/No Horizontal Resistance/969.1148/1522.3697/No EMA 200 Target,631.97/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/665.6,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
TRENDPULSE,"MCY.NZ, Long, 2026-04-15 (Price: 6.73)",No Exit Yet,"-2.67%, 2 days","97.37%, Past 4 years, 38","Daily, is CONFIRMED on 2026-04-15",Already confirmed,"2026-04-17 (Price: 6.55), 2.67% below",2 days,6.6,No Information,No Information,No Information,No Information,No Information,0.76% below/2.67% below/2.67% below,7.72%/1.3%/4.22%,"2.3%, 20.6%",5.6 months/10 days/1.7 month,2026-12-14/2026-04-29/2026-06-27,15.04%,5.29%,9.75%,0.0,0.27,6.9043/7.014/7.04/7.072/7.8394/8.9737/No EMA 200 Target,6.19/5.13/6.4223/5.8309/No F-Track Level/No F-Track Level/6.42,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2026-04-15 (Price: 142.77)",No Exit Yet,"0.98%, 2 days","90.91%, Past 4 years, 22","Daily, is CONFIRMED on 2026-04-15",Already confirmed,"2026-04-17 (Price: 144.17), 0.98% above",2 days,142.27,No Information,No Information,No Information,No Information,No Information,2.49% above/0.98% above/0.98% above,4.43%/0.31%/2.3%,"10.76%, 19.34%",1.4 month/6 days/14 days,2026-06-14/2026-04-23/2026-05-05,5.32%,9.8%,-4.48%,0.0,0.64,148.7235/146.0537/182.77/No Horizontal Resistance/152.0396/201.9998/No EMA 200 Target,126.11/73.6233/128.6672/101.1064/No F-Track Level/No F-Track Level/117.93,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
