Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"IMO.TO, Long, 2026-05-15 (Price: 185.26)",No Exit Yet,"0.0%, 0 days","95.24%, Past 4 years, 21","Daily, is CONFIRMED on 2026-05-15",Already confirmed,"2026-05-15 (Price: 185.26), 0.0% below",0 days,182.41,No Information,No Information,No Information,No Information,No Information,0.0% below/0.0% below/0.0% below,7.92%/1.44%/4.7%,"8.02%, 26.59%",2.9 months/4 days/1 month,2026-09-18/2026-05-20/2026-06-27,18.1%,28.65%,-10.55%,1.07,1.42,195.7828/193.9672/185.34/No Horizontal Resistance/192.4759/206.2992/No EMA 200 Target,171.87/60.8067/165.0158/154.4487/144.2162/118.7043/142.21,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2026-05-14 (Price: 397.17)",No Exit Yet,"-0.97%, 1 day","100.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-05-14",Already confirmed,"2026-05-15 (Price: 393.32), 0.97% below",1 day,393.79,No Information,No Information,No Information,No Information,No Information,1.43% below/0.97% below/0.97% below,10.73%/0.12%/5.11%,"-0.0%, 25.37%",2.6 months/6 days/29 days,2026-09-03/2026-05-22/2026-06-25,19.91%,22.22%,-2.31%,1.44,1.16,No Target/417.4654/589.51/No Horizontal Resistance/505.0904/561.7053/No EMA 200 Target,273.14/84.51/365.3613/345.4418/No F-Track Level/No F-Track Level/290.27,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"NVDA, Long, 2026-05-14 (Price: 235.74)",No Exit Yet,"-4.42%, 1 day","91.67%, Past 4 years, 24","Daily, is CONFIRMED on 2026-05-14",Already confirmed,"2026-05-15 (Price: 225.32), 4.42% below",1 day,229.73,No Information,No Information,No Information,No Information,No Information,2.06% above/4.42% below/4.42% below,19.41%/2.96%/8.95%,"6.69%, 63.72%",1.4 month/6 days/12 days,2026-07-13/2026-05-22/2026-05-31,14.93%,46.02%,-31.09%,0.77,1.8,288.4986/256.8387/373.29/No Horizontal Resistance/239.8943/283.6698/No EMA 200 Target,196.5/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/185.74,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"BABA, Long, 2026-05-14 (Price: 141.12)",No Exit Yet,"-6.04%, 1 day","75.0%, Past 4 years, 28","Daily, is CONFIRMED on 2026-05-14",Already confirmed,"2026-05-15 (Price: 132.59), 6.04% below",1 day,140.98,No Information,No Information,No Information,No Information,No Information,9.07% below/6.04% below/6.04% below,13.07%/2.31%/7.74%,"49.23%, 66.54%",3.1 months/7 days/28 days,2026-09-25/2026-05-24/2026-06-23,-2.5%,-4.51%,2.01%,-0.15,0.02,145.9886/152.0427/142.72/181.595/395.5515/453.696/149.06,130.43/67.495/138.4263/108.0763/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"CEN.NZ, Long, 2026-05-14 (Price: 9.9)",No Exit Yet,"-0.91%, 1 day","73.33%, Past 4 years, 30","Daily, is CONFIRMED on 2026-05-14",Already confirmed,"2026-05-15 (Price: 9.81), 0.91% below",1 day,9.86,No Information,No Information,No Information,No Information,No Information,0.91% below/0.91% below/0.91% below,7.56%/0.63%/2.89%,"7.04%, 16.17%",3.4 months/10 days/1.4 month,2026-10-08/2026-05-28/2026-07-13,1.21%,5.44%,-4.23%,0.03,0.28,10.0673/10.1861/9.99/No Horizontal Resistance/11.2606/15.4512/No EMA 200 Target,9.63/6.86/8.6706/No stop loss/No F-Track Level/No F-Track Level/9.31,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"BBTC.NS, Long, 2026-05-14 (Price: 1537.9)",No Exit Yet,"-0.98%, 1 day","100.0%, Past 4 years, 21","Daily, is CONFIRMED on 2026-05-14",Already confirmed,"2026-05-15 (Price: 1522.8), 0.98% below",1 day,1532.5,No Information,No Information,No Information,No Information,No Information,3.9% above/0.98% below/0.98% below,14.78%/0.49%/8.44%,"0%, 27.11%",4.7 months/7 days/2.1 months,2026-12-04/2026-05-24/2026-08-13,13.16%,7.4%,5.76%,1.47,0.39,1608.0282/1667.6988/1756.96/2145.0/3412.111/3761.7441/1775.9,1465.6/846.25/1057.7422/973.2526/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"PPL.TO, Long, 2026-05-14 (Price: 66.72)",No Exit Yet,"0.94%, 1 day","83.33%, Past 4 years, 30","Daily, is CONFIRMED on 2026-05-14",Already confirmed,"2026-05-15 (Price: 67.35), 0.94% above",1 day,64.95,No Information,No Information,No Information,No Information,No Information,5.15% above/0.94% above/0.94% above,4.42%/0.77%/2.69%,"1.41%, 19.26%",4.6 months/6 days/1.4 month,2026-11-29/2026-05-22/2026-07-13,9.57%,8.52%,1.05%,0.67,0.49,69.3021/68.5148/68.19/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,58.03/37.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/55.98,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"CSU.TO, Long, 2026-05-14 (Price: 2533.1499)",No Exit Yet,"3.13%, 1 day","86.67%, Past 4 years, 30","Daily, is CONFIRMED on 2026-05-14",Already confirmed,"2026-05-15 (Price: 2612.3401), 3.13% above",1 day,2493.8501,No Information,No Information,No Information,No Information,No Information,3.13% above/3.13% above/3.13% above,8.58%/1.17%/3.86%,"5.28%, 20.08%",2.8 months/6 days/29 days,2026-09-12/2026-05-22/2026-06-25,17.4%,6.79%,10.61%,0.59,0.35,2640.0488/2630.9295/4049.38/5050.3501/No Next Fib Ext/No Next Fib Ext/3285.78,2400.4/1788.955/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"CSU.TO, Long, 2026-05-14 (Price: 2533.1499)",No Exit Yet,"3.13%, 1 day","80.0%, Past 6 years, 15","Daily, is Confirmed on 2026-05-14",No Cancellation Possible,"2026-05-15 (Price: 2612.3401), 3.13% above",1 day,2493.8501,No Information,No Information,No Information,No Information,No Information,No Information,9.71%/0.06%/4.72%,"12.56%, 13.01%",1.2 month/5 days/14 days,2026-07-05/2026-05-21/2026-06-03,6.88%,6.79%,0.09%,0.19,0.35,2658.7941/2652.7146/2685.14/5050.3501/No Next Fib Ext/No Next Fib Ext/3274.54,No Recent Minima/1788.955/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
DELTADRIFT,"^BVSP, Long, 2026-05-14 (Price: 178365.8594)",No Exit Yet,"-0.61%, 1 day","76.92%, Past 4 years, 13","Daily, was CONFIRMED on 2026-05-14",Already confirmed,"2026-05-15 (Price: 177283.8281), 0.61% below",1 day,177103.8125,No Information,No Information,No Information,No Information,No Information,No Information,3.12%/1.31%/2.21%,"7.82%, 9.72%",1.3 month/1 day/10 days,2026-07-09/2026-05-15/2026-05-28,3.78%,6.13%,-2.35%,0.01,0.35,186570.6889/182307.7449/184439.22/No Horizontal Resistance/192289.6/275648.698/No EMA 200 Target,177098.3/96132.0/173653.968/121313.6/No F-Track Level/No F-Track Level/163170.78,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
DELTADRIFT,"BAC, Long, 2026-05-14 (Price: 49.85)",No Exit Yet,"-0.16%, 1 day","88.24%, Past 4 years, 17","Daily, was CONFIRMED on 2026-05-14",Already confirmed,"2026-05-15 (Price: 49.77), 0.16% below",1 day,50.06,No Information,No Information,No Information,No Information,No Information,No Information,6.05%/2.52%/3.84%,"10.59%, 11.17%",1.2 month/1 day/13 days,2026-07-05/2026-05-15/2026-06-01,11.16%,3.28%,7.88%,0.44,0.15,52.6266/51.7642/52.2/No Horizontal Resistance/72.41/85.2389/51.61,49.84/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2026-05-13 (Price: 146.71)",No Exit Yet,"-1.1%, 2 days","77.78%, Past 4 years, 27","Daily, is CONFIRMED on 2026-05-13",Already confirmed,"2026-05-15 (Price: 145.1), 1.1% below",2 days,145.32,No Information,No Information,No Information,No Information,No Information,0.51% below/1.1% below/1.1% below,3.22%/0.29%/1.65%,"7.54%, 13.97%",4.2 months/6 days/1.2 month,2026-11-11/2026-05-21/2026-07-04,5.53%,4.58%,0.95%,-0.12,0.22,150.3924/149.1307/154.03/159.855/174.1807/202.706/147.4,143.04/122.2417/117.2225/81.225/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"MCY.NZ, Long, 2026-05-13 (Price: 7.1)",No Exit Yet,"-0.7%, 2 days","92.68%, Past 4 years, 41","Daily, is CONFIRMED on 2026-05-13",Already confirmed,"2026-05-15 (Price: 7.05), 0.7% below",2 days,6.93,No Information,No Information,No Information,No Information,No Information,2.17% above/0.7% below/0.7% below,7.72%/1.3%/3.76%,"5.1%, 16.49%",4.9 months/4 days/1.2 month,2026-12-11/2026-05-18/2026-07-04,16.69%,4.55%,12.14%,0.91,0.23,7.2995/7.367/8.15/7.2/7.7971/8.9053/No EMA 200 Target,6.45/5.13/6.8904/5.8309/No F-Track Level/No F-Track Level/6.48,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-05-13 (Price: 64.69)",No Exit Yet,"2.15%, 2 days","82.61%, Past 4 years, 23","Daily, is CONFIRMED on 2026-05-13",Already confirmed,"2026-05-15 (Price: 66.08), 2.15% above",2 days,64.27,No Information,No Information,No Information,No Information,No Information,2.82% above/2.15% above/2.15% above,11.4%/0.32%/4.06%,"11.63%, 29.81%",1.5 month/4 days/13 days,2026-07-17/2026-05-18/2026-05-31,17.27%,23.61%,-6.34%,0.18,1.16,69.1601/67.3164/68.14/No Horizontal Resistance/68.6522/72.1856/No EMA 200 Target,60.89/34.9317/48.4386/46.0303/No F-Track Level/No F-Track Level/50.9,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"IHI, Long, 2026-05-13 (Price: 48.51)",No Exit Yet,"-0.1%, 2 days","94.44%, Past 6 years, 18","Daily, is Confirmed on 2026-05-13",No Cancellation Possible,"2026-05-15 (Price: 48.46), 0.1% below",2 days,48.29,No Information,No Information,No Information,No Information,No Information,No Information,4.11%/0.05%/1.47%,"10.0%, 10.0%",4.9 months/3 days/22 days,2026-12-11/2026-05-17/2026-06-13,5.78%,1.49%,4.29%,0.18,-0.03,48.9805/49.2231/50.94/65.682/68.9264/76.3906/59.1,No Recent Minima/46.725/46.1919/36.8936/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
OSCILLATOR DELTA,"XLV, Long, 2026-05-13 (Price: 146.71)",No Exit Yet,"-1.1%, 2 days","100.0%, Past 6 years, 9","Daily, is Confirmed on 2026-05-13",No Cancellation Possible,"2026-05-15 (Price: 145.1), 1.1% below",2 days,145.32,No Information,No Information,No Information,No Information,No Information,No Information,5.19%/0.42%/1.79%,"0.0%, 9.26%",4 months/4 days/29 days,2026-11-02/2026-05-18/2026-06-24,6.32%,4.58%,1.74%,0.95,0.22,152.6664/149.3361/154.05/159.855/174.1807/202.706/147.52,No Recent Minima/122.2417/117.2225/81.225/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.26%/154/25 days (Across ALL Assets),79.53%/513/25 days (Across ALL Assets)
DELTADRIFT,"ATM.NZ, Long, 2026-05-13 (Price: 7.77)",No Exit Yet,"-3.47%, 2 days","76.92%, Past 4 years, 13","Daily, was CONFIRMED on 2026-05-13",Already confirmed,"2026-05-15 (Price: 7.5), 3.47% below",2 days,7.63,No Information,No Information,No Information,No Information,No Information,No Information,8.79%/3.28%/5.69%,"14.37%, 14.37%",2.5 months/2 days/19 days,2026-08-29/2026-05-15/2026-06-09,6.2%,0.65%,5.55%,0.16,0.11,8.2649/8.2121/8.24/10.965/21.86/25.8879/10.19,7.7/5.292/6.1571/5.7659/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
TRENDPULSE,"BTI, Long, 2026-05-12 (Price: 63.64)",No Exit Yet,"2.28%, 3 days","100.0%, Past 4 years, 15","Daily, is CONFIRMED on 2026-05-12",Already confirmed,"2026-05-15 (Price: 65.09), 2.28% above",3 days,61.91,No Information,No Information,No Information,No Information,No Information,11.68% above/2.28% above/2.28% above,9.02%/0.81%/3.13%,"-0.0%, 8.72%",3.2 months/4 days/22 days,2026-09-28/2026-05-17/2026-06-12,12.9%,5.67%,7.23%,1.15,0.29,68.4703/65.6319/64.01/No Horizontal Resistance/82.226/92.0468/No EMA 200 Target,54.83/28.5067/52.4418/49.3734/No F-Track Level/No F-Track Level/56.78,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"DBC, Long, 2026-05-12 (Price: 31.69)",No Exit Yet,"-1.58%, 3 days","80.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-05-12",Already confirmed,"2026-05-15 (Price: 31.19), 1.58% below",3 days,31.48,No Information,No Information,No Information,No Information,No Information,0.42% above/1.58% below/1.58% below,5.33%/0.43%/2.39%,"7.94%, 13.15%",3.3 months/6 days/24 days,2026-10-02/2026-05-20/2026-06-15,5.63%,12.89%,-7.26%,0.06,0.88,33.2016/32.4474/41.73/No Horizontal Resistance/60.6441/65.878/No EMA 200 Target,28.29/19.55/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/24.44,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
TRENDPULSE,"BIPC.TO, Long, 2026-05-12 (Price: 55.53)",No Exit Yet,"-1.53%, 3 days","84.62%, Past 4 years, 13","Daily, is CONFIRMED on 2026-05-12",Already confirmed,"2026-05-15 (Price: 54.68), 1.53% below",3 days,53.86,No Information,No Information,No Information,No Information,No Information,1.11% above/1.53% below/1.53% below,12.79%/1.44%/3.91%,"24.4%, 42.49%",2.6 months/10 days/1.1 month,2026-09-01/2026-05-26/2026-06-28,5.48%,3.48%,2.0%,0.04,0.17,59.6503/57.7012/64.24/67.0517/No Next Fib Ext/No Next Fib Ext/60.13,48.53/44.9667/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets)
DELTADRIFT,"IHI, Long, 2026-05-12 (Price: 48.7)",No Exit Yet,"-0.49%, 3 days","78.95%, Past 4 years, 19","Daily, was CONFIRMED on 2026-05-12",Already confirmed,"2026-05-15 (Price: 48.46), 0.49% below",3 days,47.975,No Information,No Information,No Information,No Information,No Information,No Information,5.45%/1.63%/2.73%,"9.31%, 10.0%",28 days/1 day/8 days,2026-06-21/2026-05-13/2026-05-23,6.66%,-2.11%,8.77%,0.2,-0.31,51.4662/50.0295/50.75/65.682/68.9264/76.3906/59.1,47.55/46.725/46.1919/36.8936/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
DELTADRIFT,"MCD, Long, 2026-05-12 (Price: 274.84)",No Exit Yet,"0.56%, 3 days","70.59%, Past 4 years, 17","Daily, was CONFIRMED on 2026-05-12",Already confirmed,"2026-05-15 (Price: 276.39), 0.56% above",3 days,278.2,No Information,No Information,No Information,No Information,No Information,No Information,4.76%/1.35%/2.71%,"6.54%, 6.94%",13 days/1 day/7 days,2026-05-30/2026-05-13/2026-05-22,3.8%,2.75%,1.05%,0.03,0.06,292.4298/282.2882/287.36/321.444/370.0426/590.3302/308.5,274.6/230.37/254.2758/233.8976/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,79.59%/196/16 days (Across ALL Assets),75.96%/570/16 days (Across ALL Assets)
